domain,split,label,source_file,source_url,destination,width,height,bytes,sha256
pretrain,train,samoyed,samoyed_82.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_82.jpg,pretrain/train/samoyed/samoyed_82.jpg,500,375,50010,9d580059b7650c5e4d90bd160fc0e5c2233ed7647e8092207bdbe6547b8a3b5d
pretrain,train,samoyed,samoyed_84.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_84.jpg,pretrain/train/samoyed/samoyed_84.jpg,500,333,83706,7be152d1357014ea827a8a11e5b414728c0a9e73f41ff2eff0a9f1c4707cd429
pretrain,train,samoyed,samoyed_9.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_9.jpg,pretrain/train/samoyed/samoyed_9.jpg,375,500,116355,856cae5897ea5ce3de3f17d6347f8b41337d9a94fe0240bab4a92b9f13abeec2
pretrain,train,samoyed,samoyed_91.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_91.jpg,pretrain/train/samoyed/samoyed_91.jpg,333,500,119495,0b48feba9db831bb49fd01fffcfa64f1a0c4aaaa175a61286d1cc77ee19676b7
pretrain,train,samoyed,samoyed_92.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_92.jpg,pretrain/train/samoyed/samoyed_92.jpg,333,500,107556,37d12ab3091d7e05588750f638d916cee662a790645377812e14c57ff7b28d41
pretrain,train,samoyed,samoyed_93.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_93.jpg,pretrain/train/samoyed/samoyed_93.jpg,500,315,84227,e95ba0f47fbe5671094e5ebb8117c4ef68c4b95614b0942d7c42d369e41e03b8
pretrain,train,samoyed,samoyed_94.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_94.jpg,pretrain/train/samoyed/samoyed_94.jpg,425,500,111903,e5f79cefe0817f0fa40357d0cb59cb0367a29b1413525b347cf019c34af03bdf
pretrain,train,siamese,Siamese_103.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_103.jpg,pretrain/train/siamese/Siamese_103.jpg,500,310,75741,bc031ee32bdd36922294ad970712506b92fa271e080e963bde431d137dd7a9ee
pretrain,train,siamese,Siamese_114.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_114.jpg,pretrain/train/siamese/Siamese_114.jpg,362,500,90851,205998b2302880851f59241855f67ab33c43bb0c3bed94af094807ab8bc74e04
pretrain,train,siamese,Siamese_116.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_116.jpg,pretrain/train/siamese/Siamese_116.jpg,334,500,92041,3169696f92469925e1c60f33fe83ce33952e26e3f8b5c2af3248a9edae0196da
pretrain,train,siamese,Siamese_120.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_120.jpg,pretrain/train/siamese/Siamese_120.jpg,375,500,100355,3550ba17c0635619d891bb67eafd900783719448db49e53e7818cc4b275d8b6f
pretrain,train,siamese,Siamese_122.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_122.jpg,pretrain/train/siamese/Siamese_122.jpg,333,500,65377,42c45ae7edd885c2ec72896e7e5aaf6c4112c1fddb85ecc80ea1988e9aab0c4a
pretrain,train,siamese,Siamese_131.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_131.jpg,pretrain/train/siamese/Siamese_131.jpg,500,423,116487,84195eae165f8f741293a89bac09cf900b89a6dccd2d196d6248e24e54f9c661
pretrain,train,siamese,Siamese_135.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_135.jpg,pretrain/train/siamese/Siamese_135.jpg,500,334,107747,45883041d31051c1067f66416155978e203fdd42557b819abd9eb70d12c1ee55
pretrain,train,siamese,Siamese_143.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_143.jpg,pretrain/train/siamese/Siamese_143.jpg,500,375,136992,1489c01177b5880007dd947b5514e532a3bfe69823cb473800e511da23d535f3
pretrain,train,siamese,Siamese_150.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_150.jpg,pretrain/train/siamese/Siamese_150.jpg,500,333,119303,d073921750223ac742a6ec1f44f69128022677d3ef733ec4740b8bce11ed1605
pretrain,train,siamese,Siamese_152.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_152.jpg,pretrain/train/siamese/Siamese_152.jpg,333,500,87977,a751b703171d3bf966e2411ace7b2d85a8e9978f42bdcbaff5754fa2e4d363ad
pretrain,train,siamese,Siamese_153.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_153.jpg,pretrain/train/siamese/Siamese_153.jpg,500,333,118469,2ffed7345f39db8db2bce5a475532983e3727d78c6cf83429b424c1e937463f3
pretrain,train,siamese,Siamese_154.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_154.jpg,pretrain/train/siamese/Siamese_154.jpg,500,375,77054,ecefb39a1beeccff800a84aa7326d30240a9fd6acec5bb14c7732e6cbfcf3bf7
pretrain,train,siamese,Siamese_158.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_158.jpg,pretrain/train/siamese/Siamese_158.jpg,500,375,122787,e83bd28b8a1954d003dcf625676e89f2fee57cf257da642e0f292694577d79c4
pretrain,train,siamese,Siamese_162.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_162.jpg,pretrain/train/siamese/Siamese_162.jpg,500,375,120262,1a57a5bdcf8628e3a6b288be728c95fcc00676c1bfc6efd92adbba5f002cff97
pretrain,train,siamese,Siamese_171.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_171.jpg,pretrain/train/siamese/Siamese_171.jpg,500,375,203819,6be06f2aa36d21f2a945bb5662f47ac8ebd94a618b3a1cac9ab9e8b793e4f74b
pretrain,train,siamese,Siamese_176.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_176.jpg,pretrain/train/siamese/Siamese_176.jpg,500,400,122959,0a6c1d30f1082acbbd72036af84e2e72bd93e468edda8b28ca588185258ad838
pretrain,train,siamese,Siamese_18.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_18.jpg,pretrain/train/siamese/Siamese_18.jpg,500,333,99243,bbb7300e71ed9a9c5d169dc9f36705fbbc7c922354d8963af3b921d548c283b7
pretrain,train,siamese,Siamese_180.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_180.jpg,pretrain/train/siamese/Siamese_180.jpg,500,367,145937,14cad93cfdf707b01d1ca4b5b80f665ae7b33ed44e891230efde9522f44ca9c2
pretrain,train,siamese,Siamese_187.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_187.jpg,pretrain/train/siamese/Siamese_187.jpg,500,375,99394,a30cbac95bd1caf52e08cc4cc1f6ba49d65761e1415f8733350286d0aa22d7d2
pretrain,train,siamese,Siamese_193.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_193.jpg,pretrain/train/siamese/Siamese_193.jpg,333,500,118080,f43162f71ecb02166d11931cc5b81f8100a8e8568fc351e963a8e051499ebcd4
pretrain,train,siamese,Siamese_194.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_194.jpg,pretrain/train/siamese/Siamese_194.jpg,500,333,84144,2f92943c751312031ffa48102214de662331f57f872d2835d0d43c9d59e6d680
pretrain,train,siamese,Siamese_195.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_195.jpg,pretrain/train/siamese/Siamese_195.jpg,500,333,76902,9c51cc1ec98ac0b1cf3b87447d2a2f80c77eb0868c443fab5262d29e23697749
pretrain,train,siamese,Siamese_20.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_20.jpg,pretrain/train/siamese/Siamese_20.jpg,333,500,79314,a82cea2c2506e1402f992205581c693c7c65fd02e51067fbb319f6c219dc6d6c
pretrain,train,siamese,Siamese_203.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_203.jpg,pretrain/train/siamese/Siamese_203.jpg,500,334,101764,76655bc6a5bc68cc556ff77dc34f46d98658d3aa435acc032108aa46350bf12f
pretrain,train,siamese,Siamese_210.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_210.jpg,pretrain/train/siamese/Siamese_210.jpg,500,500,114870,cf5ff6c017bd3a7b2ace2e4f8a1b65fd4a25200713671ac1007b1f2732fbb160
pretrain,train,siamese,Siamese_216.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_216.jpg,pretrain/train/siamese/Siamese_216.jpg,300,225,6939,6eb44d5fdc77908d7104ecaf21bd961cbd14dc1c65068dc98969490631b2c937
pretrain,train,siamese,Siamese_224.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_224.jpg,pretrain/train/siamese/Siamese_224.jpg,300,225,16979,3db26708175058f4a9b69ad5bf192e9695598dc9b1af3bac02e727fa8605027f
pretrain,train,siamese,Siamese_234.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_234.jpg,pretrain/train/siamese/Siamese_234.jpg,300,225,13295,6133ef18248347ef9b919969ee7c2d07f768806d7ca34770734943bccbecd679
pretrain,train,siamese,Siamese_238.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_238.jpg,pretrain/train/siamese/Siamese_238.jpg,300,200,10847,77ff2fb9e20721d7452d94406faf55ea5e043d62e1d4de3ab02f069fc7296a37
pretrain,train,siamese,Siamese_25.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_25.jpg,pretrain/train/siamese/Siamese_25.jpg,335,500,133279,cbe26510695b3ecae5e608429aaa01689945eec100c76deb1168f1d0f4f39dd1
pretrain,train,siamese,Siamese_26.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_26.jpg,pretrain/train/siamese/Siamese_26.jpg,500,332,121215,33cb567ba5e0e0a7ccddc4201117908858b250bc2422d2bac9c7fdd8e0bbfdbf
pretrain,train,siamese,Siamese_32.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_32.jpg,pretrain/train/siamese/Siamese_32.jpg,340,500,137679,e4073dfbb5c557e5bece6b86728b8bc9ea34ff26e627977afa97820504357443
pretrain,train,siamese,Siamese_34.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_34.jpg,pretrain/train/siamese/Siamese_34.jpg,335,500,99260,f403ec5e6f6cf1c42ea6c67b630acf36a4349da0c182687decdd732beaab083b
pretrain,train,siamese,Siamese_36.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_36.jpg,pretrain/train/siamese/Siamese_36.jpg,500,333,95758,8405a1fd50b7b719e628dc1115cd15b5bff1969fcaf37fbfe925d722f42c4863
pretrain,train,siamese,Siamese_49.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_49.jpg,pretrain/train/siamese/Siamese_49.jpg,500,375,104704,bcd17071c20100ea1ac3b31d31eb34d60d994b200ff04a9e53868f733b4a5b22
pretrain,train,siamese,Siamese_5.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_5.jpg,pretrain/train/siamese/Siamese_5.jpg,183,275,11897,ea6f13fa04aedfc512f9fcce5c21c8759dbbb7d1e8e92c354b5c25b2b653cdc9
pretrain,train,siamese,Siamese_50.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_50.jpg,pretrain/train/siamese/Siamese_50.jpg,500,451,154013,95bfb1750fdeb6a11b51252af120f7032fdf717965fe0c2408ba402381979888
pretrain,train,siamese,Siamese_57.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_57.jpg,pretrain/train/siamese/Siamese_57.jpg,500,281,164567,9b4c1f9f4158ec44b6aeb2d4cf86687ea26d5c684adc60ec1fe3e08b1bbc9f15
pretrain,train,siamese,Siamese_61.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_61.jpg,pretrain/train/siamese/Siamese_61.jpg,500,335,89466,2bb99fda6d871df5984a56ec06bb399ac69a82c506275577a30c6cca6bde5fdd
pretrain,train,siamese,Siamese_69.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_69.jpg,pretrain/train/siamese/Siamese_69.jpg,500,375,89106,90232538c1979ac66d16caab6cb661829b5f9c951bce6976889185c32f0f43e5
pretrain,train,siamese,Siamese_70.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_70.jpg,pretrain/train/siamese/Siamese_70.jpg,375,500,131114,17f4014dca55949b5fadf3e7d92de62212b6061c46008d1bf07637744ca65571
pretrain,train,siamese,Siamese_71.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_71.jpg,pretrain/train/siamese/Siamese_71.jpg,500,350,107682,4dea4c5a91bd1fe82f404a199b2d54b00ddf324b4279b8690e2700a1b6277fad
pretrain,train,siamese,Siamese_77.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_77.jpg,pretrain/train/siamese/Siamese_77.jpg,500,375,185596,5c14e0ca44e89ab9d471fc1a358f5649f9e61fe32e27fd52c42edafc3288acf9
pretrain,train,siamese,Siamese_78.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_78.jpg,pretrain/train/siamese/Siamese_78.jpg,335,500,95018,378a0d3e76200affe2d4f131b8cc86b147d9d867f37312d4fc5384ce27b3e72e
pretrain,train,siamese,Siamese_79.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_79.jpg,pretrain/train/siamese/Siamese_79.jpg,402,500,175801,64005f6a6aa69a2f064342e2fe5a0d489d563c4d0d1d5caace53ba8cd02744c5
pretrain,train,siamese,Siamese_83.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_83.jpg,pretrain/train/siamese/Siamese_83.jpg,500,375,128618,e162efff0cba21cd6d3caaa5f6cfa3480d035387bc7bd1570d145049812f1f0f
pretrain,train,siamese,Siamese_91.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_91.jpg,pretrain/train/siamese/Siamese_91.jpg,500,375,128497,38f7874ac4c5954c77ada369b138fa21d01c6cf1457f4720a5660716f8988d5a
pretrain,train,siamese,Siamese_95.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_95.jpg,pretrain/train/siamese/Siamese_95.jpg,500,375,123635,743c2f550b2d8f0e5034e137dd8f00c7f731155bc68102ca0c0ef63b7da43291
pretrain,train,siamese,Siamese_96.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_96.jpg,pretrain/train/siamese/Siamese_96.jpg,500,379,141776,247db03733770b005c3cd376e8413d243e244f78c158c0f039c467446a4480b9
pretrain,train,siamese,Siamese_97.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_97.jpg,pretrain/train/siamese/Siamese_97.jpg,500,375,105041,d257f64827c5b76e144b76f7f0a40880d38fa98e1c4ac85c2d749fb2c7343a9b
pretrain,val,beagle,beagle_120.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/beagle_120.jpg,pretrain/val/beagle/beagle_120.jpg,333,500,60419,51f234ac916a9ded9c8c41a0aab3049ff678c7bb0e3054181a3407f90016b3bd
pretrain,val,beagle,beagle_131.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/beagle_131.jpg,pretrain/val/beagle/beagle_131.jpg,500,375,137728,fa476beb9297dad3fe118fa6c1051148f1f153ee98cb140dfad5fca1897c4dce
pretrain,val,beagle,beagle_144.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/beagle_144.jpg,pretrain/val/beagle/beagle_144.jpg,500,375,115346,e8d960935824bc2fc268be14433a2f28a9aca45e0b8d2757941152e8b7b9178b
pretrain,val,beagle,beagle_156.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/beagle_156.jpg,pretrain/val/beagle/beagle_156.jpg,500,334,102618,707771a3f92c731bfd80f6b8f2b825c86626eed27ccbf6196e37d0cf99180c52
pretrain,val,beagle,beagle_186.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/beagle_186.jpg,pretrain/val/beagle/beagle_186.jpg,500,334,87749,c5ecd5ffb7f9c33a910ab04e17209f25b08412b5fa62c2ffb190c07300d28920
pretrain,val,beagle,beagle_194.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/beagle_194.jpg,pretrain/val/beagle/beagle_194.jpg,500,333,80775,7b6dbb878b56e9e031fafff91ca3de1801b6e28cba62d2d117a0bc64b9e5b828
pretrain,val,beagle,beagle_198.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/beagle_198.jpg,pretrain/val/beagle/beagle_198.jpg,334,500,98255,590056a4ddb6e9da36b720956c956f619426fdf1a5538705a333cae6796f953a
pretrain,val,beagle,beagle_33.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/beagle_33.jpg,pretrain/val/beagle/beagle_33.jpg,500,309,202475,5cf0f897b3732ef8244e5d14fb640b11973c41fec5e5db3aa2762a8ddf20b3d7
pretrain,val,beagle,beagle_83.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/beagle_83.jpg,pretrain/val/beagle/beagle_83.jpg,500,375,115916,5ea12dad019cf666519e581d6081469278ab229c1f0acbd07255bc8b1bbcf9ff
pretrain,val,beagle,beagle_94.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/beagle_94.jpg,pretrain/val/beagle/beagle_94.jpg,500,334,98635,d7342547d3c5275a09b6b866abe385b1c155ee922e5ec2be531097cee23b8a46
pretrain,val,bengal,Bengal_11.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_11.jpg,pretrain/val/bengal/Bengal_11.jpg,500,336,138342,8e5edbaa935de77a9651cf3a20b472b357830ef902ea7bb2e8e1a7eacdf5b2fe
pretrain,val,bengal,Bengal_126.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_126.jpg,pretrain/val/bengal/Bengal_126.jpg,500,374,197523,5a2dfe0ffc7490f99483f0cff435de6cb55d400baa419fd2b34ff61b6c576d00
pretrain,val,bengal,Bengal_184.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_184.jpg,pretrain/val/bengal/Bengal_184.jpg,398,306,39931,64b6ae81deb72f824a7df49a4b1b2e91295959938cebf05b28749c048ff8681c
pretrain,val,bengal,Bengal_189.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_189.jpg,pretrain/val/bengal/Bengal_189.jpg,320,240,16842,a001f6c37b494e7f6aa99e51229cc0644ef866fe3f86087c3d2437affad70624
pretrain,val,bengal,Bengal_190.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_190.jpg,pretrain/val/bengal/Bengal_190.jpg,668,500,59934,16d005accb843a17e0bc0756a7e6eadfc395df4d835ca7493b61a3ea84f99413
pretrain,val,bengal,Bengal_37.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_37.jpg,pretrain/val/bengal/Bengal_37.jpg,500,375,184931,d0a28d57f3621276ede6910497e3c793d5fafae3b52827e1c266fcce9d003e8c
pretrain,val,bengal,Bengal_50.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_50.jpg,pretrain/val/bengal/Bengal_50.jpg,375,500,95217,c563a5d43b9f5ce0050d1644734dd96f7a0b820221af2b464b0c20d3b09b789d
pretrain,val,bengal,Bengal_77.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_77.jpg,pretrain/val/bengal/Bengal_77.jpg,500,375,154996,7bf570db1216906bc731f2a246bde7305662d7c2f4439676e0b2bcb542819888
pretrain,val,bengal,Bengal_79.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_79.jpg,pretrain/val/bengal/Bengal_79.jpg,500,387,142663,8b1b136d984281ab7c7fde0549c2cf73baac513f19dbce2173d327fd23ffd7ff
pretrain,val,bengal,Bengal_91.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_91.jpg,pretrain/val/bengal/Bengal_91.jpg,500,333,113146,745f1fb882305ffa2fea0c4fac5c87878ddba5d99a9934b3249d0494dcc8c2f4
pretrain,val,pug,pug_109.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_109.jpg,pretrain/val/pug/pug_109.jpg,375,500,107422,82e854aff089d5a16271901fdf885abb322d1e93b7d658b61749ef65385cfdb4
pretrain,val,pug,pug_110.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_110.jpg,pretrain/val/pug/pug_110.jpg,342,500,95432,c1838efbee72965a5923bce81d30ef26d4233edb48a84c8965ff36a07f1c3f3e
pretrain,val,pug,pug_111.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_111.jpg,pretrain/val/pug/pug_111.jpg,445,500,110740,d117e9e474bd291e266a54949bfd897265c823529ce2609b0840368f81a3aac8
pretrain,val,pug,pug_117.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_117.jpg,pretrain/val/pug/pug_117.jpg,500,333,187994,68d72e3bd1abd33502e253e562e946507a3bd756f94fc09984cf448a3c731e37
pretrain,val,pug,pug_140.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_140.jpg,pretrain/val/pug/pug_140.jpg,300,225,9674,d4b8015e7584be2da02e1e0cccc75067524b847614a924b3b7f2c7a9a7718553
pretrain,val,pug,pug_161.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_161.jpg,pretrain/val/pug/pug_161.jpg,300,281,12619,d294cef6aec3d5dc6f9791f5f64d8ccf7678ee0ee17e6972aad9dbb967ce3398
pretrain,val,pug,pug_35.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_35.jpg,pretrain/val/pug/pug_35.jpg,500,343,205903,88985199aec8952b8b92a6bfe3a847ccd2b6fe200c61dcfe44d588281fd53604
pretrain,val,pug,pug_42.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_42.jpg,pretrain/val/pug/pug_42.jpg,500,466,114532,f33a1d4a8c802193eac4d78ea3cc7bd2b79fcd8bf94aa172efccb04048a08489
pretrain,val,pug,pug_82.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_82.jpg,pretrain/val/pug/pug_82.jpg,500,333,74525,c2c529309115a9ba018788fb7ba4bdd78f8da441d9ae63ab20073264f62028ed
pretrain,val,pug,pug_87.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_87.jpg,pretrain/val/pug/pug_87.jpg,500,333,92442,583e245dcaaff1d1bd6572635fe755e49f63c58a5ec5929a81e15e1f09d66ccb
pretrain,val,samoyed,samoyed_122.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_122.jpg,pretrain/val/samoyed/samoyed_122.jpg,500,375,231202,bb7a2514ab99d51369b4a02e7591cb641b3dc5a560a813db49095b5f41546c33
pretrain,val,samoyed,samoyed_131.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_131.jpg,pretrain/val/samoyed/samoyed_131.jpg,500,375,135064,fd5d1e24fbe82fe926ef7e06114c8b966855a531358536730fafa49c6b950190
pretrain,val,samoyed,samoyed_136.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_136.jpg,pretrain/val/samoyed/samoyed_136.jpg,500,375,185727,d50035059778cc58915199bfaa527e745a28ccae7a725ac0dee3a4307eba2241
pretrain,val,samoyed,samoyed_151.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_151.jpg,pretrain/val/samoyed/samoyed_151.jpg,500,335,84072,c62bd23f53f279d50f2e8e23e96ca226308a83ec0b1d9796b51ae9306480a0c9
pretrain,val,samoyed,samoyed_162.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_162.jpg,pretrain/val/samoyed/samoyed_162.jpg,500,333,48759,da651d495abef178f6738b7ebd39cf41f726d7bbfb26fa1c1e5a2bdf91bb46f6
pretrain,val,samoyed,samoyed_22.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_22.jpg,pretrain/val/samoyed/samoyed_22.jpg,500,375,73487,2965dd945c89b2aea1b905e4f8154a36d205f207721fcb7ec3f31c5948f7720e
pretrain,val,samoyed,samoyed_33.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_33.jpg,pretrain/val/samoyed/samoyed_33.jpg,500,375,111380,1538c988483549a1210eef9d9ab68b96e2cef38bbb3384354d9b9333b9caa54b
pretrain,val,samoyed,samoyed_56.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_56.jpg,pretrain/val/samoyed/samoyed_56.jpg,333,500,84808,219d06857d55dfd5b0d691e885dbf140520df097fd04834d650b9255a31fa566
pretrain,val,samoyed,samoyed_75.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_75.jpg,pretrain/val/samoyed/samoyed_75.jpg,333,500,79554,af4edfc068ad5ce6b06a0fbae2b8c7e41c3bfa7aa4d10c5ec7e6b5f8689be9c3
pretrain,val,samoyed,samoyed_86.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_86.jpg,pretrain/val/samoyed/samoyed_86.jpg,500,335,80957,261b68b8a81b13a46ef35a6e390df640350fb1cb60398ac0d95b44393fb9af50
pretrain,val,siamese,Siamese_112.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_112.jpg,pretrain/val/siamese/Siamese_112.jpg,500,375,146502,f1e257d2c5510d4f8790687eaafef79682144b32d5675120345cea81d87990e0
pretrain,val,siamese,Siamese_119.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_119.jpg,pretrain/val/siamese/Siamese_119.jpg,500,335,116768,6caeec1a5c573d115aaf5c41c7b30d6820a0ff8435711154f8fb99c455644cc3
pretrain,val,siamese,Siamese_139.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_139.jpg,pretrain/val/siamese/Siamese_139.jpg,333,500,70136,079082f2476722bd53452cc70a20a2358964a5a698a8bb795602b185ac28b60b
pretrain,val,siamese,Siamese_155.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Siamese_155.jpg,pretrain/val/siamese/Siamese_155.jpg,500,333,78500,714cbda1d04008a5bd40f5b2ff162caad9f649fcb93ac459ef8615d5371b0217
